,org,person,count,keywords,files
199,Browns,Horn,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
200,Browns,Tyrone Wheatley,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
201,Browns,Wheatley,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
202,Browns,Antowain Smith,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
203,Browns,Smith,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
204,Browns,Tom Brady,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
205,Browns,Brady,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
206,Browns,Drew Bledsoe,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
207,Browns,Rich Gannon,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
208,Browns,Gannon,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
209,Browns,Sanders,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
210,Browns,MarTay Jenkins,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
211,Browns,Moulds,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
212,Lions,Anna!,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
213,Lions,RuYd,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
214,Lions,ReYd,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
215,Lions,Olandis Gary,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
216,Lions,Karon Coleman,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
217,Lions,Gary,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
218,Lions,Daunte Culpepper,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
219,Lions,Culpepper,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
220,Lions,Charlie Batch,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
221,Lions,Ty Detmer,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
222,Lions,Carter,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
223,Lions,Ryan Leaf,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
224,Lions,Anthony Thomas,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
225,Lions,Thomas,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
226,Lions,Frank Sanders,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
227,Lions,WR ARI,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
228,Lions,Brookins,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
229,Lions,Moe Williams,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
230,Lions,Barlow,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
231,Lions,James Jackson,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
232,Lions,Jackson,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
233,Lions,Peter Warrick,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
234,Lions,Jon Kitna,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
235,Lions,Kitna,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
236,Lions,Scott Mitchell,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
237,Lions,Keenan McCardell,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
238,Lions,Jimmy Smith,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
239,Lions,Mack,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
240,Lions,Ismail,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
241,Lions,Jason Brookins,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
242,Lions,Ron Dayne,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
243,Lions,Dayne,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
244,Lions,Tiki Barber,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
245,Lions,Barber,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
246,Lions,LaDainian Tomlinson,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
247,Lions,Tomlinson,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
248,Lions,Flutie,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
249,Lions,Jake Plummer,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
250,Lions,Plummer,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
251,Lions,David Boston,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
252,Lions,Joe Horn,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
253,Lions,Horn,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
254,Lions,Tyrone Wheatley,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
255,Lions,Wheatley,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
256,Lions,Antowain Smith,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
257,Lions,Smith,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
258,Lions,Tom Brady,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
259,Lions,Brady,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
260,Lions,Drew Bledsoe,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
261,Lions,Rich Gannon,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
262,Lions,Gannon,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
263,Lions,Sanders,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
264,Lions,MarTay Jenkins,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
265,Lions,Moulds,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
266,Lions',Anna!,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
267,Lions',RuYd,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
268,Lions',ReYd,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
269,Lions',Olandis Gary,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
270,Lions',Karon Coleman,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
271,Lions',Gary,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
272,Lions',Daunte Culpepper,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
273,Lions',Culpepper,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
274,Lions',Charlie Batch,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
275,Lions',Ty Detmer,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
276,Lions',Carter,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
277,Lions',Ryan Leaf,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
278,Lions',Anthony Thomas,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
279,Lions',Thomas,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
280,Lions',Frank Sanders,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
281,Lions',WR ARI,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
282,Lions',Brookins,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
283,Lions',Moe Williams,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
284,Lions',Barlow,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
285,Lions',James Jackson,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
286,Lions',Jackson,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
287,Lions',Peter Warrick,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
288,Lions',Jon Kitna,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
289,Lions',Kitna,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
290,Lions',Scott Mitchell,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
291,Lions',Keenan McCardell,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
292,Lions',Jimmy Smith,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
293,Lions',Mack,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
294,Lions',Ismail,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
295,Lions',Jason Brookins,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
296,Lions',Ron Dayne,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
297,Lions',Dayne,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
298,Lions',Tiki Barber,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
299,Lions',Barber,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
300,Lions',LaDainian Tomlinson,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
301,Lions',Tomlinson,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
302,Lions',Flutie,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
303,Lions',Jake Plummer,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
304,Lions',Plummer,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
305,Lions',David Boston,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
306,Lions',Joe Horn,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
307,Lions',Horn,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
308,Lions',Tyrone Wheatley,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
309,Lions',Wheatley,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
310,Lions',Antowain Smith,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
311,Lions',Smith,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
312,Lions',Tom Brady,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
313,Lions',Brady,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
314,Lions',Drew Bledsoe,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
315,Lions',Rich Gannon,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
316,Lions',Gannon,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
317,Lions',Sanders,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
318,Lions',MarTay Jenkins,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
319,Lions',Moulds,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
320,Bears,Anna!,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
321,Bears,RuYd,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
322,Bears,ReYd,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
323,Bears,Olandis Gary,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
324,Bears,Karon Coleman,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
325,Bears,Gary,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
326,Bears,Daunte Culpepper,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
327,Bears,Culpepper,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
328,Bears,Charlie Batch,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
329,Bears,Ty Detmer,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
330,Bears,Carter,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
331,Bears,Ryan Leaf,2,"fantasy, sportsline, td, discount, leagues, coupon, reschedule, tds, te, roster","{'17990', '11415'}"
